EDUC	27	23s	Impact of Poverty on Educ	11	Michele Tine	N/A	SOC	SOCY 024 01	N/A	N/A
EDUC	35	23s	Affirmative Action in HEduc	10A	Melissa Herman	CI	SOC	GOVT 30.12 01, PBPL 027 01	N/A	N/A
EDUC	50	23s	The Reading Brain	9L	Donna Coch	N/A	SOC	COGS 033 01, LING 11.19 01, PSYC 52.09 01	N/A	N/A
ENGL	3	23s	Literary History III	3B	Nirvana Tanoukhi	W	LIT	N/A	N/A	N/A
ENGL	6	23s	Journalism	10	Alexis Jetter	W	LIT	N/A	N/A	NR Eligible
ENGL	7.16	23s	Investigative Memoir	2A	Jeffrey Sharlet	N/A	N/A	N/A	N/A	N/A
ENGL	7.6	23s	The Art of the Essay	12	Alexander Chee	N/A	N/A	N/A	N/A	N/A
ENGL	7.61	23s	Engaging Memes	2A	Nirvana Tanoukhi	N/A	N/A	N/A	N/A	N/A
ENGL	11	23s	Chaucer: Canterbury Tales	12	Monika Otter	W	LIT	N/A	N/A	NR Eligible
ENGL	34	23s	Modern American Drama	11	Donald Pease	W	LIT	N/A	N/A	NR Eligible
ENGL	37	23s	Contemporary Amer Poetry	2A	Shalene Moodie	W	LIT	N/A	N/A	NR Eligible
ENGL	52.16	23s	God & Darwin	10	Christie Harner	W	TMV	N/A	N/A	NR Eligible
ENGL	52.19	23s	Poverty in Am Lit 1861-1925	11	Colleen Boggs	W	LIT	N/A	N/A	NR Eligible
ENGL	53.16	23s	Masterpieces African Lit	12	Ayo Coly	NW	N/A	AAAS 051 01, COLT 51.01 01	N/A	NR Eligible
ENGL	55.01	23s	Mod American Women Poets	2	Melissa Zeiger	W	LIT	WGSS 47.03 01	N/A	NR Eligible
ENGL	61.03	23s	EarlyModLit&HistofSexuality	10A	Matthew Ritger	W	LIT	WGSS 66.20 01	N/A	N/A
ENGL	62.05	23s	HorrorsofSurvival:ModAmLit	2	James Godley	W	LIT	N/A	N/A	NR Eligible
ENGL	63.3	23s	Trans Gender Literatures	3A	Reuven Goldberg	CI	LIT	N/A	N/A	NR Eligible
ENGL	65.01	23s	Walking	11	George Edmondson	W	LIT	N/A	N/A	N/A
ENGL	71.16	23s	Shakespeare Problem Plays	3B	Matthew Ritger	W	LIT	N/A	N/A	N/A
ENGL	73.05	23s	GlblAnglphn NobelPrize Writ	10A	Shalene Moodie	N/A	LIT	N/A	N/A	NR Eligible
ENGL	74.02	23s	Understanding Biopolitics	2	George Edmondson	CI	LIT	N/A	N/A	N/A
ENGL	74.12	23s	Garden Politics	11	Melissa Zeiger	W	LIT	N/A	N/A	N/A
ENGL	96	23s	Reading Course	ARR	Peter Orner	N/A	N/A	N/A	N/A	N/A
ENGL	98	23s	Honors Course I	ARR	Peter Orner	N/A	N/A	N/A	N/A	N/A
